"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 16 03:58:26 GMT 2023","Sun Jul 16 03:58:38 GMT 2023","11563","chromium","","Archive a list of a board with more than one list > Archive a list","","","Archive ""In Progress"" list",""
"passed","Sun Jul 16 03:58:38 GMT 2023","Sun Jul 16 03:58:53 GMT 2023","15357","chromium","","Testing cards in Trello (Attachment) > Add attachment in a card","","","Attach a link in a card",""
